t,prn,elev,az,snr,const
81773.0,27,72.0,328.0,34.0,GB
81773.0,46,50.0,250.0,30.0,GB
81773.0,28,42.0,58.0,41.0,GB
81773.0,30,29.0,270.0,4.0,GB
81773.0,36,26.0,309.0,48.0,GB
81773.0,37,25.0,185.0,24.0,GB
81773.0,33,20.0,71.0,25.0,GB
81773.0,41,19.0,123.0,2.0,GB
81773.0,14,12.0,46.0,35.0,GB
81773.0,39,5.0,330.0,43.0,GB
81773.0,16,2.0,339.0,29.0,GB
81773.0,27,72.0,328.0,40.0,GB
81773.0,46,50.0,250.0,21.0,GB
81773.0,28,42.0,58.0,27.0,GB
81773.0,30,29.0,270.0,3.0,GB
81773.0,36,26.0,309.0,3.0,GB
81773.0,39,5.0,330.0,27.0,GB
81778.0,11,87.0,12.0,45.0,GP
81778.0,12,68.0,295.0,38.0,GP
81778.0,6,47.0,45.0,48.0,GP
81778.0,20,45.0,157.0,,GP
81778.0,48,39.0,209.0,31.0,GP
81778.0,25,36.0,310.0,51.0,GP
81778.0,19,26.0,82.0,20.0,GP
81778.0,24,14.0,222.0,1.0,GP
81778.0,5,14.0,181.0,18.0,GP
81778.0,29,7.0,282.0,38.0,GP
81778.0,17,5.0,91.0,,GP
81778.0,22,4.0,141.0,,GP
81778.0,28,2.0,330.0,,GP
81778.0,11,87.0,12.0,41.0,GP
81778.0,6,47.0,45.0,41.0,GP
81778.0,25,36.0,310.0,39.0,GP
81778.0,24,14.0,222.0,1.0,GP
81778.0,76,64.0,265.0,37.0,GL
81778.0,86,64.0,323.0,43.0,GL
81778.0,85,34.0,40.0,42.0,GL
81778.0,77,31.0,323.0,3.0,GL
81778.0,75,29.0,180.0,20.0,GL
81778.0,87,26.0,261.0,29.0,GL
81778.0,70,19.0,82.0,,GL
81778.0,69,7.0,22.0,5.0,GL
81778.0,71,5.0,127.0,,GL
81778.0,13,71.0,245.0,33.0,GA
81778.0,27,60.0,162.0,19.0,GA
81778.0,21,59.0,302.0,42.0,GA
81778.0,15,51.0,43.0,4.0,GA
81778.0,26,18.0,232.0,19.0,GA
81778.0,30,10.0,145.0,19.0,GA
81778.0,34,2.0,49.0,20.0,GA
81778.0,13,71.0,245.0,35.0,GA
81778.0,27,60.0,162.0,18.0,GA
81778.0,21,59.0,302.0,32.0,GA
81778.0,15,51.0,43.0,3.0,GA
81778.0,26,18.0,232.0,24.0,GA
81778.0,34,2.0,49.0,19.0,GA
81778.0,27,72.0,328.0,33.0,GB
81778.0,46,50.0,250.0,30.0,GB
81778.0,28,42.0,58.0,41.0,GB
81778.0,30,29.0,270.0,4.0,GB
81778.0,36,26.0,309.0,48.0,GB
81778.0,37,25.0,185.0,24.0,GB
81778.0,33,20.0,71.0,23.0,GB
81778.0,41,19.0,123.0,2.0,GB
81778.0,14,12.0,46.0,34.0,GB
81778.0,39,5.0,330.0,43.0,GB
81778.0,16,2.0,339.0,28.0,GB
81778.0,27,72.0,328.0,40.0,GB
81778.0,46,50.0,250.0,23.0,GB
81778.0,28,42.0,58.0,27.0,GB
81778.0,30,29.0,270.0,3.0,GB
81778.0,36,26.0,309.0,35.0,GB
81783.0,11,87.0,12.0,45.0,GP
81783.0,12,68.0,295.0,41.0,GP
81783.0,6,47.0,45.0,48.0,GP
81783.0,20,45.0,157.0,,GP
81783.0,48,39.0,209.0,32.0,GP
81783.0,25,36.0,310.0,51.0,GP
81783.0,19,26.0,82.0,29.0,GP
81783.0,24,14.0,222.0,1.0,GP
81783.0,5,14.0,181.0,16.0,GP
81783.0,29,7.0,282.0,38.0,GP
81783.0,17,5.0,91.0,,GP
81783.0,22,4.0,141.0,,GP
81783.0,28,2.0,330.0,,GP
81783.0,11,87.0,12.0,41.0,GP
81783.0,6,47.0,45.0,41.0,GP
81783.0,24,14.0,222.0,19.0,GP
81783.0,76,64.0,265.0,35.0,GL
81783.0,86,64.0,323.0,43.0,GL
81783.0,85,34.0,40.0,41.0,GL
81783.0,77,31.0,323.0,3.0,GL
81783.0,75,29.0,180.0,14.0,GL
81783.0,87,26.0,261.0,34.0,GL
81783.0,70,19.0,82.0,,GL
81783.0,69,7.0,22.0,5.0,GL
81783.0,71,5.0,127.0,,GL
81783.0,13,71.0,245.0,33.0,GA
81783.0,27,60.0,162.0,19.0,GA
81783.0,21,59.0,302.0,42.0,GA
81783.0,15,51.0,43.0,4.0,GA
81783.0,26,18.0,232.0,18.0,GA
81783.0,30,10.0,145.0,19.0,GA
81783.0,34,2.0,49.0,22.0,GA
81783.0,13,71.0,245.0,35.0,GA
81783.0,27,60.0,162.0,18.0,GA
81783.0,21,59.0,302.0,31.0,GA
81783.0,15,51.0,43.0,3.0,GA
81783.0,26,18.0,232.0,24.0,GA
81783.0,34,2.0,49.0,20.0,GA
81783.0,27,72.0,328.0,31.0,GB
81783.0,46,50.0,250.0,30.0,GB
81783.0,28,42.0,58.0,41.0,GB
81783.0,30,29.0,270.0,4.0,GB
81783.0,36,26.0,309.0,48.0,GB
81783.0,37,25.0,185.0,21.0,GB
81783.0,33,20.0,71.0,18.0,GB
81783.0,41,19.0,123.0,1.0,GB
81783.0,14,12.0,46.0,33.0,GB
81783.0,39,5.0,330.0,44.0,GB
81783.0,16,2.0,339.0,27.0,GB
81783.0,27,72.0,328.0,40.0,GB
81783.0,46,50.0,250.0,25.0,GB
81783.0,28,42.0,58.0,27.0,GB
81783.0,30,29.0,270.0,3.0,GB
81783.0,36,26.0,309.0,3.0,GB
81788.0,11,87.0,12.0,45.0,GP
81788.0,12,68.0,295.0,41.0,GP
81788.0,6,47.0,45.0,48.0,GP
81788.0,20,45.0,157.0,,GP
81788.0,48,39.0,209.0,32.0,GP
81788.0,25,36.0,310.0,51.0,GP
81788.0,19,26.0,82.0,,GP
81788.0,24,14.0,222.0,2.0,GP
81788.0,5,14.0,181.0,16.0,GP
81788.0,29,7.0,282.0,39.0,GP
81788.0,17,5.0,91.0,,GP
81788.0,22,4.0,141.0,,GP
81788.0,28,2.0,330.0,,GP
81788.0,11,87.0,12.0,41.0,GP
81788.0,6,47.0,45.0,41.0,GP
81788.0,25,36.0,310.0,35.0,GP
81788.0,24,14.0,222.0,1.0,GP
81788.0,76,64.0,265.0,37.0,GL
81788.0,86,64.0,323.0,41.0,GL
81788.0,85,34.0,40.0,42.0,GL
81788.0,77,31.0,323.0,3.0,GL
81788.0,75,29.0,180.0,17.0,GL
81788.0,87,26.0,261.0,38.0,GL
81788.0,70,19.0,82.0,,GL
81788.0,69,7.0,22.0,5.0,GL
81788.0,71,5.0,127.0,19.0,GL
81788.0,13,71.0,245.0,33.0,GA
81788.0,27,60.0,162.0,23.0,GA
81788.0,21,59.0,302.0,42.0,GA
81788.0,15,51.0,43.0,4.0,GA
81788.0,26,18.0,232.0,15.0,GA
81788.0,30,10.0,145.0,,GA
81788.0,34,2.0,49.0,23.0,GA
81788.0,13,71.0,245.0,35.0,GA
81788.0,27,60.0,162.0,18.0,GA
81788.0,21,59.0,302.0,32.0,GA
81788.0,15,51.0,43.0,3.0,GA
81788.0,26,18.0,232.0,23.0,GA
81788.0,34,2.0,49.0,20.0,GA
81788.0,27,72.0,328.0,30.0,GB
81788.0,46,50.0,250.0,31.0,GB
81788.0,28,42.0,58.0,41.0,GB
81788.0,30,29.0,270.0,4.0,GB
81788.0,36,26.0,309.0,48.0,GB
81788.0,37,25.0,185.0,20.0,GB
81788.0,33,20.0,71.0,,GB
81788.0,41,19.0,123.0,,GB
81788.0,14,12.0,45.0,32.0,GB
81788.0,39,5.0,330.0,44.0,GB
81788.0,16,2.0,339.0,28.0,GB
81788.0,27,72.0,328.0,40.0,GB
81788.0,46,50.0,250.0,26.0,GB
81788.0,28,42.0,58.0,27.0,GB
81788.0,30,29.0,270.0,3.0,GB
81788.0,36,26.0,309.0,3.0,GB
81788.0,39,5.0,330.0,27.0,GB
81793.0,11,87.0,12.0,45.0,GP
81793.0,12,68.0,295.0,43.0,GP
81793.0,6,47.0,45.0,48.0,GP
81793.0,20,45.0,157.0,,GP
81793.0,48,39.0,209.0,32.0,GP
81793.0,25,36.0,310.0,51.0,GP
81793.0,19,26.0,82.0,,GP
81793.0,24,14.0,222.0,2.0,GP
81793.0,5,14.0,181.0,,GP
81793.0,29,7.0,282.0,38.0,GP
81793.0,17,5.0,91.0,,GP
81793.0,22,4.0,141.0,,GP
81793.0,28,2.0,330.0,,GP
81793.0,11,87.0,12.0,41.0,GP
81793.0,6,47.0,45.0,41.0,GP
81793.0,25,36.0,310.0,35.0,GP
81793.0,24,14.0,222.0,1.0,GP
81793.0,76,64.0,265.0,39.0,GL
81793.0,86,64.0,323.0,43.0,GL
81793.0,85,34.0,40.0,40.0,GL
81793.0,77,31.0,323.0,3.0,GL
81793.0,75,29.0,180.0,19.0,GL
81793.0,87,26.0,261.0,38.0,GL
81793.0,70,19.0,82.0,,GL
81793.0,69,7.0,22.0,5.0,GL
81793.0,71,5.0,127.0,17.0,GL
81793.0,13,71.0,245.0,33.0,GA
81793.0,27,60.0,162.0,21.0,GA
81793.0,21,59.0,302.0,42.0,GA
81793.0,15,51.0,43.0,4.0,GA
81793.0,26,18.0,232.0,,GA
81793.0,30,10.0,145.0,18.0,GA
81793.0,34,2.0,49.0,20.0,GA
81793.0,13,71.0,245.0,35.0,GA
81793.0,27,60.0,162.0,18.0,GA
81793.0,21,59.0,302.0,32.0,GA
81793.0,15,51.0,43.0,3.0,GA
81793.0,26,18.0,232.0,24.0,GA
81793.0,34,2.0,49.0,20.0,GA
81793.0,27,72.0,328.0,31.0,GB
81793.0,46,50.0,250.0,,GB
81793.0,28,42.0,58.0,40.0,GB
81793.0,30,29.0,270.0,3.0,GB
81793.0,36,26.0,309.0,48.0,GB
81793.0,37,25.0,185.0,19.0,GB
81793.0,33,20.0,71.0,25.0,GB
81793.0,41,19.0,123.0,,GB
81793.0,14,12.0,45.0,33.0,GB
81793.0,39,5.0,330.0,44.0,GB
81793.0,16,2.0,339.0,28.0,GB
81793.0,27,72.0,328.0,40.0,GB
81793.0,46,50.0,250.0,27.0,GB
81793.0,28,42.0,58.0,27.0,GB
81793.0,30,29.0,270.0,3.0,GB
81793.0,36,26.0,309.0,3.0,GB
81798.0,11,87.0,12.0,45.0,GP
81798.0,12,68.0,295.0,43.0,GP
81798.0,6,47.0,45.0,48.0,GP
81798.0,20,45.0,157.0,,GP
81798.0,48,39.0,209.0,32.0,GP
81798.0,25,36.0,310.0,51.0,GP
81798.0,19,26.0,82.0,31.0,GP
81798.0,24,14.0,222.0,2.0,GP
81798.0,5,14.0,181.0,,GP
81798.0,29,7.0,282.0,37.0,GP
81798.0,17,5.0,91.0,,GP
81798.0,22,4.0,141.0,,GP
81798.0,28,2.0,330.0,,GP
81798.0,11,87.0,12.0,41.0,GP
81798.0,6,47.0,45.0,41.0,GP
81798.0,25,36.0,310.0,35.0,GP
81798.0,24,14.0,222.0,1.0,GP
81798.0,76,64.0,265.0,39.0,GL
81798.0,86,64.0,323.0,43.0,GL
81798.0,85,34.0,40.0,41.0,GL
81798.0,77,31.0,323.0,3.0,GL
81798.0,75,29.0,180.0,16.0,GL
81798.0,87,26.0,261.0,38.0,GL
81798.0,70,19.0,82.0,,GL
81798.0,69,7.0,22.0,5.0,GL
81798.0,71,5.0,127.0,18.0,GL
81798.0,13,71.0,245.0,32.0,GA
81798.0,27,60.0,162.0,,GA
81798.0,21,59.0,302.0,42.0,GA
81798.0,15,51.0,43.0,4.0,GA
81798.0,26,18.0,232.0,,GA
81798.0,30,10.0,145.0,16.0,GA
81798.0,34,2.0,49.0,22.0,GA
81798.0,13,71.0,245.0,35.0,GA
81798.0,27,60.0,162.0,18.0,GA
81798.0,21,59.0,302.0,32.0,GA
81798.0,15,51.0,43.0,3.0,GA
81798.0,26,18.0,232.0,23.0,GA
81798.0,34,2.0,49.0,20.0,GA
81798.0,27,72.0,328.0,32.0,GB
81798.0,46,50.0,250.0,,GB
81798.0,28,42.0,58.0,41.0,GB
81798.0,30,29.0,270.0,4.0,GB
81798.0,36,26.0,309.0,48.0,GB
81798.0,33,20.0,71.0,,GB
81798.0,41,19.0,123.0,18.0,GB
81798.0,14,12.0,45.0,3.0,GB
81798.0,39,5.0,330.0,44.0,GB
81798.0,16,2.0,339.0,29.0,GB
81798.0,27,72.0,328.0,40.0,GB
81798.0,46,50.0,250.0,28.0,GB
81798.0,28,42.0,58.0,27.0,GB
81798.0,30,29.0,270.0,3.0,GB
81798.0,36,26.0,309.0,3.0,GB
81803.0,11,87.0,12.0,44.0,GP
81803.0,12,68.0,295.0,43.0,GP
81803.0,6,47.0,45.0,48.0,GP
81803.0,20,45.0,157.0,2.0,GP
81803.0,48,39.0,209.0,32.0,GP
81803.0,25,36.0,310.0,51.0,GP
81803.0,19,26.0,82.0,,GP
81803.0,24,14.0,222.0,1.0,GP
81803.0,5,14.0,181.0,,GP
81803.0,29,7.0,282.0,36.0,GP
81803.0,17,5.0,91.0,,GP
81803.0,22,4.0,141.0,,GP
81803.0,28,2.0,330.0,,GP
81803.0,11,87.0,12.0,41.0,GP
81803.0,6,47.0,45.0,41.0,GP
81803.0,25,36.0,310.0,35.0,GP
81803.0,76,64.0,265.0,38.0,GL
81803.0,86,64.0,323.0,44.0,GL
81803.0,85,34.0,40.0,41.0,GL
81803.0,77,31.0,323.0,3.0,GL
81803.0,75,29.0,180.0,16.0,GL
81803.0,87,26.0,261.0,37.0,GL
81803.0,70,19.0,82.0,,GL
81803.0,69,7.0,22.0,5.0,GL
81803.0,71,5.0,127.0,19.0,GL
81803.0,13,71.0,245.0,32.0,GA
81803.0,27,60.0,162.0,24.0,GA
81803.0,21,59.0,302.0,42.0,GA
81803.0,15,51.0,43.0,4.0,GA
81803.0,26,18.0,232.0,23.0,GA
81803.0,30,10.0,145.0,10.0,GA
81803.0,34,2.0,49.0,21.0,GA
81803.0,13,71.0,245.0,34.0,GA
81803.0,27,60.0,162.0,18.0,GA
81803.0,21,59.0,302.0,32.0,GA
81803.0,15,51.0,43.0,3.0,GA
81803.0,26,18.0,232.0,23.0,GA
81803.0,34,2.0,49.0,19.0,GA
81803.0,27,72.0,331.0,32.0,GB
81803.0,46,50.0,250.0,35.0,GB
81803.0,28,41.0,59.0,41.0,GB
81803.0,30,30.0,271.0,4.0,GB
81803.0,36,26.0,309.0,48.0,GB
81803.0,37,25.0,185.0,18.0,GB
81803.0,33,20.0,71.0,21.0,GB
81803.0,41,19.0,123.0,1.0,GB
81803.0,14,12.0,45.0,33.0,GB
81803.0,39,5.0,330.0,44.0,GB
81803.0,16,2.0,339.0,25.0,GB
81803.0,27,72.0,331.0,40.0,GB
81803.0,46,50.0,250.0,29.0,GB
81803.0,28,41.0,59.0,27.0,GB
81803.0,30,30.0,271.0,3.0,GB
81803.0,36,26.0,309.0,3.0,GB
81808.0,11,87.0,12.0,44.0,GP
81808.0,12,68.0,295.0,42.0,GP
81808.0,6,47.0,45.0,48.0,GP
81808.0,20,45.0,157.0,2.0,GP
81808.0,48,39.0,209.0,32.0,GP
81808.0,25,36.0,310.0,50.0,GP
81808.0,19,26.0,82.0,29.0,GP
81808.0,24,14.0,222.0,1.0,GP
81808.0,5,14.0,181.0,,GP
81808.0,29,7.0,282.0,36.0,GP
81808.0,17,5.0,91.0,,GP
81808.0,22,4.0,141.0,,GP
81808.0,28,2.0,330.0,,GP
81808.0,11,87.0,12.0,41.0,GP
81808.0,6,47.0,45.0,41.0,GP
81808.0,25,36.0,310.0,35.0,GP
81808.0,76,64.0,265.0,38.0,GL
81808.0,86,64.0,323.0,45.0,GL
81808.0,85,34.0,40.0,39.0,GL
81808.0,77,31.0,323.0,3.0,GL
81808.0,75,29.0,180.0,18.0,GL
81808.0,87,26.0,261.0,35.0,GL
81808.0,70,19.0,82.0,,GL
81808.0,69,7.0,22.0,5.0,GL
81808.0,71,5.0,127.0,17.0,GL
81808.0,13,71.0,245.0,32.0,GA
81808.0,27,60.0,162.0,22.0,GA
81808.0,21,59.0,302.0,42.0,GA
81808.0,15,51.0,43.0,4.0,GA
81808.0,26,18.0,232.0,21.0,GA
81808.0,30,10.0,145.0,6.0,GA
81808.0,34,2.0,49.0,22.0,GA
81808.0,13,71.0,245.0,34.0,GA
81808.0,27,60.0,162.0,18.0,GA
81808.0,21,59.0,302.0,33.0,GA
81808.0,15,51.0,43.0,3.0,GA
81808.0,26,18.0,232.0,22.0,GA
81808.0,34,2.0,49.0,19.0,GA
81808.0,27,72.0,331.0,33.0,GB
81808.0,46,50.0,250.0,35.0,GB
81808.0,28,41.0,59.0,41.0,GB
81808.0,30,30.0,271.0,4.0,GB
81808.0,36,27.0,308.0,48.0,GB
81808.0,37,25.0,185.0,,GB
81808.0,33,21.0,70.0,23.0,GB
81808.0,41,19.0,123.0,1.0,GB
81808.0,14,12.0,45.0,35.0,GB
81808.0,39,5.0,330.0,45.0,GB
